CustomerId,Nombre,Localizacion,idLocalizacion,Genero,idGenero,Edad,RangoEdad,idRangoEdad,Patrimonio,RangoPatrimonio,idRangoPatrimonio,SalarioMensualEstimado,RangoSalarial,idRangoSalarial,TDC,idTDC
15653547,Madukwe,Francia,2,M,2,56,51 - 65,4,131317.48,De 100000 - 200000,4,9931.29, De 8000 - 15000 , 6 ,SILVER,4
15761053,Lock,Alemania,1,M,2,48,36 - 50,3,131326.47,De 100000 - 200000,4,95.00, De 0 - 500 , 1 ,DIAMOND,1
15649457,Macleod,Alemania,1,M,2,41,36 - 50,3,131341.46,De 100000 - 200000,4,586.25, De 500 - 1000 , 2 ,PLATINUM,3
15575581,Dickson,Alemania,1,F,1,30,26 - 35,2,131344.52,De 100000 - 200000,4,4564.72, De 3000 - 8000 , 5 ,PLATINUM,3
15641480,Sinnett,Francia,2,M,2,32,26 - 35,2,131354.25,De 100000 - 200000,4,10438.04, De 8000 - 15000 , 6 ,PLATINUM,3
15720155,Tao,Alemania,1,M,2,29,26 - 35,2,131354.39,De 100000 - 200000,4,777.03, De 500 - 1000 , 2 ,SILVER,4
15655123,Dumetolisa,Espana,3,F,1,45,36 - 50,3,131355.3,De 100000 - 200000,4,16282.94, > 15000 , 7 ,PLATINUM,3
15750808,Ma,Espana,3,M,2,46,36 - 50,3,131365.37,De 100000 - 200000,4,15024.22, > 15000 , 7 ,GOLD,2
15711716,Ferguson,Francia,2,F,1,56,51 - 65,4,131368.3,De 100000 - 200000,4,8909.89, De 8000 - 15000 , 6 ,SILVER,4
15661734,Taylor,Alemania,1,M,2,42,36 - 50,3,131390.75,De 100000 - 200000,4,5931.51, De 3000 - 8000 , 5 ,SILVER,4
15755196,Lavine,Francia,2,F,1,49,36 - 50,3,131394.56,De 100000 - 200000,4,16197.15, > 15000 , 7 ,GOLD,2
15579996,Iroawuchi,Alemania,1,F,1,25,18 - 25,1,131402.21,De 100000 - 200000,4,16139.04, > 15000 , 7 ,PLATINUM,3
15777759,Boucaut,Francia,2,M,2,30,26 - 35,2,131406.56,De 100000 - 200000,4,3996.04, De 3000 - 8000 , 5 ,GOLD,2
15690731,Wolfe,Francia,2,M,2,40,36 - 50,3,131411.24,De 100000 - 200000,4,16221.34, > 15000 , 7 ,SILVER,4
15815443,Lo,Espana,3,F,1,46,36 - 50,3,131414.76,De 100000 - 200000,4,4578.96, De 3000 - 8000 , 5 ,DIAMOND,1
15726179,Ferrari,Alemania,1,F,1,43,36 - 50,3,131433.33,De 100000 - 200000,4,291.45, De 0 - 500 , 1 ,GOLD,2
15617482,Milanesi,Alemania,1,F,1,52,51 - 65,4,131441.51,De 100000 - 200000,4,3103.34, De 3000 - 8000 , 5 ,GOLD,2
15597239,Ku,Espana,3,M,2,39,36 - 50,3,131468.44,De 100000 - 200000,4,13747.99, De 8000 - 15000 , 6 ,DIAMOND,1
15680112,Stewart,Alemania,1,F,1,35,26 - 35,2,131504.73,De 100000 - 200000,4,15796.70, > 15000 , 7 ,DIAMOND,1
15635703,Chu,Alemania,1,F,1,39,36 - 50,3,131513.26,De 100000 - 200000,4,16142.92, > 15000 , 7 ,PLATINUM,3
15694453,Walker,Alemania,1,M,2,37,36 - 50,3,131519.49,De 100000 - 200000,4,4312.68, De 3000 - 8000 , 5 ,SILVER,4
15774224,Nixon,Alemania,1,F,1,30,26 - 35,2,131563.88,De 100000 - 200000,4,14219.92, De 8000 - 15000 , 6 ,GOLD,2
15797595,Greenhalgh,Francia,2,F,1,40,36 - 50,3,131569.63,De 100000 - 200000,4,8664.22, De 8000 - 15000 , 6 ,DIAMOND,1
15679770,Smith,Francia,2,F,1,61,51 - 65,4,131583.59,De 100000 - 200000,4,5519.85, De 3000 - 8000 , 5 ,PLATINUM,3
15700300,Okoli,Alemania,1,F,1,44,36 - 50,3,131593.85,De 100000 - 200000,4,14278.75, De 8000 - 15000 , 6 ,GOLD,2
15664754,Steele,Alemania,1,M,2,39,36 - 50,3,131607.28,De 100000 - 200000,4,581.79, De 500 - 1000 , 2 ,GOLD,2
15654859,Ngozichukwuka,Espana,3,F,1,63,51 - 65,4,131629.17,De 100000 - 200000,4,10175.80, De 8000 - 15000 , 6 ,SILVER,4
15656937,Johnston,Espana,3,M,2,26,26 - 35,2,131643.25,De 100000 - 200000,4,5369.68, De 3000 - 8000 , 5 ,PLATINUM,3
15598521,Ma,Alemania,1,F,1,33,26 - 35,2,131647.01,De 100000 - 200000,4,6647.93, De 3000 - 8000 , 5 ,PLATINUM,3
15611551,Hill,Espana,3,M,2,48,36 - 50,3,131659.59,De 100000 - 200000,4,1179.35, De 1000 - 2000 , 3 ,DIAMOND,1
15655632,MacDonald,Francia,2,M,2,27,26 - 35,2,131691.33,De 100000 - 200000,4,4123.39, De 3000 - 8000 , 5 ,DIAMOND,1
15786800,Gould,Alemania,1,M,2,52,51 - 65,4,131694.97,De 100000 - 200000,4,7739.46, De 3000 - 8000 , 5 ,SILVER,4
15602934,Dunn,Francia,2,F,1,33,26 - 35,2,131698.57,De 100000 - 200000,4,12635.33, De 8000 - 15000 , 6 ,GOLD,2
15769504,Munro,Alemania,1,F,1,34,26 - 35,2,131736.88,De 100000 - 200000,4,9045.27, De 8000 - 15000 , 6 ,GOLD,2
15795370,Mazure,Alemania,1,M,2,37,36 - 50,3,131753.41,De 100000 - 200000,4,7241.22, De 3000 - 8000 , 5 ,SILVER,4
15701166,Chinedum,Francia,2,M,2,40,36 - 50,3,131754.11,De 100000 - 200000,4,3230.13, De 3000 - 8000 , 5 ,GOLD,2
15655389,Leckie,Francia,2,M,2,41,36 - 50,3,131762.94,De 100000 - 200000,4,3972.94, De 3000 - 8000 , 5 ,PLATINUM,3
15712807,Robertson,Espana,3,M,2,46,36 - 50,3,131764.96,De 100000 - 200000,4,9041.72, De 8000 - 15000 , 6 ,SILVER,4
15589204,Farrar,Francia,2,M,2,33,26 - 35,2,131765.72,De 100000 - 200000,4,9898.51, De 8000 - 15000 , 6 ,GOLD,2
15593736,Cook,Alemania,1,F,1,46,36 - 50,3,131769.04,De 100000 - 200000,4,15415.02, > 15000 , 7 ,GOLD,2
15672594,Stevenson,Francia,2,F,1,60,51 - 65,4,131778.08,De 100000 - 200000,4,891.96, De 500 - 1000 , 2 ,SILVER,4
15809777,Gadsden,Alemania,1,F,1,55,51 - 65,4,131778.66,De 100000 - 200000,4,831.05, De 500 - 1000 , 2 ,GOLD,2
15723818,Carpenter,Francia,2,F,1,37,36 - 50,3,131834.76,De 100000 - 200000,4,745.77, De 500 - 1000 , 2 ,DIAMOND,1
15680706,Balashov,Alemania,1,M,2,48,36 - 50,3,131834.8,De 100000 - 200000,4,13873.08, De 8000 - 15000 , 6 ,DIAMOND,1
15707674,Marino,Francia,2,F,1,58,51 - 65,4,131852.81,De 100000 - 200000,4,6786.39, De 3000 - 8000 , 5 ,SILVER,4
15732437,Rowley,Alemania,1,F,1,44,36 - 50,3,131873.07,De 100000 - 200000,4,13169.73, De 8000 - 15000 , 6 ,GOLD,2
15655961,Palermo,Alemania,1,M,2,27,26 - 35,2,131899,De 100000 - 200000,4,7775.19, De 3000 - 8000 , 5 ,SILVER,4
15780835,Liang,Alemania,1,F,1,26,26 - 35,2,131908.35,De 100000 - 200000,4,14939.15, De 8000 - 15000 , 6 ,PLATINUM,3
15782360,Rogers,Alemania,1,M,2,65,51 - 65,4,131935.51,De 100000 - 200000,4,8033.31, De 8000 - 15000 , 6 ,SILVER,4
15653222,Otutodilichukwu,Alemania,1,F,1,32,26 - 35,2,131938.92,De 100000 - 200000,4,149.66, De 0 - 500 , 1 ,SILVER,4
15717898,Bruce,Espana,3,M,2,32,26 - 35,2,131945.94,De 100000 - 200000,4,13311.46, De 8000 - 15000 , 6 ,SILVER,4
15732643,Pike,Espana,3,F,1,53,51 - 65,4,131955.07,De 100000 - 200000,4,5209.55, De 3000 - 8000 , 5 ,GOLD,2
15732884,Trevisano,Francia,2,M,2,29,26 - 35,2,131959.86,De 100000 - 200000,4,15772.40, > 15000 , 7 ,SILVER,4
15796218,Wei,Alemania,1,M,2,29,26 - 35,2,131968.57,De 100000 - 200000,4,12307.83, De 8000 - 15000 , 6 ,PLATINUM,3
15743760,Davidson,Francia,2,M,2,31,26 - 35,2,131996.66,De 100000 - 200000,4,14895.62, De 8000 - 15000 , 6 ,SILVER,4
15690021,Martin,Alemania,1,F,1,42,36 - 50,3,132002.7,De 100000 - 200000,4,2350.42, De 2000 - 3000 , 4 ,SILVER,4
15745827,Padovesi,Francia,2,M,2,30,26 - 35,2,132005.77,De 100000 - 200000,4,11911.70, De 8000 - 15000 , 6 ,GOLD,2
15813862,Yevseyev,Espana,3,M,2,66,> 66,5,132044.6,De 100000 - 200000,4,13197.16, De 8000 - 15000 , 6 ,PLATINUM,3
15591135,Forster,Francia,2,M,2,37,36 - 50,3,132057.92,De 100000 - 200000,4,2895.33, De 2000 - 3000 , 4 ,DIAMOND,1
15656417,Marsh,Francia,2,F,1,39,36 - 50,3,132077.48,De 100000 - 200000,4,16021.26, > 15000 , 7 ,GOLD,2
15586236,Banks,Francia,2,M,2,31,26 - 35,2,132084.66,De 100000 - 200000,4,4539.54, De 3000 - 8000 , 5 ,DIAMOND,1
15612931,Korovin,Espana,3,F,1,50,36 - 50,3,132088.59,De 100000 - 200000,4,10688.51, De 8000 - 15000 , 6 ,DIAMOND,1
15766906,Salier,Francia,2,F,1,25,18 - 25,1,132116.13,De 100000 - 200000,4,10827.79, De 8000 - 15000 , 6 ,DIAMOND,1
15758755,Beneventi,Francia,2,F,1,34,26 - 35,2,132121.71,De 100000 - 200000,4,8784.11, De 8000 - 15000 , 6 ,GOLD,2
15616709,Bunton,Alemania,1,F,1,38,36 - 50,3,132122.42,De 100000 - 200000,4,2644.19, De 2000 - 3000 , 4 ,DIAMOND,1
15750772,Walker,Francia,2,F,1,38,36 - 50,3,132129.72,De 100000 - 200000,4,6339.08, De 3000 - 8000 , 5 ,SILVER,4
15773751,Y?,Francia,2,F,1,29,26 - 35,2,132144.35,De 100000 - 200000,4,13173.86, De 8000 - 15000 , 6 ,DIAMOND,1
15691624,Chidiebere,Francia,2,M,2,33,26 - 35,2,132150.26,De 100000 - 200000,4,1922.33, De 1000 - 2000 , 3 ,GOLD,2
15757521,Ricci,Francia,2,M,2,35,26 - 35,2,132164.26,De 100000 - 200000,4,13734.63, De 8000 - 15000 , 6 ,GOLD,2
15716449,Fraser,Espana,3,M,2,33,26 - 35,2,132168.28,De 100000 - 200000,4,8227.85, De 8000 - 15000 , 6 ,GOLD,2
15674331,Bidwill,Alemania,1,M,2,30,26 - 35,2,132174.41,De 100000 - 200000,4,7813.92, De 3000 - 8000 , 5 ,GOLD,2
15692819,Toscani,Alemania,1,M,2,32,26 - 35,2,132178.67,De 100000 - 200000,4,988.81, De 500 - 1000 , 2 ,GOLD,2
15788151,Moore,Espana,3,M,2,32,26 - 35,2,132187.73,De 100000 - 200000,4,14860.95, De 8000 - 15000 , 6 ,PLATINUM,3
15629128,Mamelu,Alemania,1,M,2,42,36 - 50,3,132193.94,De 100000 - 200000,4,13572.13, De 8000 - 15000 , 6 ,SILVER,4
15670528,Franz,Alemania,1,M,2,43,36 - 50,3,132217.45,De 100000 - 200000,4,1746.25, De 1000 - 2000 , 3 ,DIAMOND,1
15736069,Hsing,Alemania,1,F,1,35,26 - 35,2,132253.22,De 100000 - 200000,4,9630.55, De 8000 - 15000 , 6 ,SILVER,4
15643824,Johnston,Francia,2,M,2,33,26 - 35,2,132255.99,De 100000 - 200000,4,6215.70, De 3000 - 8000 , 5 ,GOLD,2
15706036,Lombardo,Alemania,1,M,2,38,36 - 50,3,132271.12,De 100000 - 200000,4,3880.17, De 3000 - 8000 , 5 ,PLATINUM,3
15689886,Holden,Alemania,1,M,2,39,36 - 50,3,132287.92,De 100000 - 200000,4,4288.99, De 3000 - 8000 , 5 ,PLATINUM,3
15750248,Wright,Francia,2,F,1,35,26 - 35,2,132292.63,De 100000 - 200000,4,5473.58, De 3000 - 8000 , 5 ,DIAMOND,1
15572291,Kao,Francia,2,M,2,40,36 - 50,3,132308.22,De 100000 - 200000,4,9760.21, De 8000 - 15000 , 6 ,PLATINUM,3
15682541,Hartley,Espana,3,F,1,36,36 - 50,3,132311.71,De 100000 - 200000,4,1288.57, De 1000 - 2000 , 3 ,SILVER,4
15648800,Paterson,Alemania,1,F,1,21,18 - 25,1,132312.06,De 100000 - 200000,4,8888.62, De 8000 - 15000 , 6 ,GOLD,2
15675522,Ko,Alemania,1,F,1,30,26 - 35,2,132351.29,De 100000 - 200000,4,6180.76, De 3000 - 8000 , 5 ,GOLD,2
15570141,P'eng,Francia,2,F,1,34,26 - 35,2,132352.69,De 100000 - 200000,4,6693.36, De 3000 - 8000 , 5 ,DIAMOND,1
15795640,Mai,Alemania,1,F,1,35,26 - 35,2,132371.3,De 100000 - 200000,4,15510.30, > 15000 , 7 ,GOLD,2
15769191,Lipton,Francia,2,M,2,55,51 - 65,4,132387.91,De 100000 - 200000,4,14196.68, De 8000 - 15000 , 6 ,PLATINUM,3
15798975,Doherty,Alemania,1,M,2,48,36 - 50,3,132403.56,De 100000 - 200000,4,3007.66, De 3000 - 8000 , 5 ,SILVER,4
15772482,Iloerika,Alemania,1,M,2,28,26 - 35,2,132405.52,De 100000 - 200000,4,8740.77, De 8000 - 15000 , 6 ,PLATINUM,3
15771417,Thomas,Francia,2,M,2,43,36 - 50,3,132412.38,De 100000 - 200000,4,5798.69, De 3000 - 8000 , 5 ,SILVER,4
15767818,Graham,Francia,2,M,2,55,51 - 65,4,132436.34,De 100000 - 200000,4,81.56, De 0 - 500 , 1 ,PLATINUM,3
15780088,Porter,Espana,3,M,2,34,26 - 35,2,132439.99,De 100000 - 200000,4,14812.31, De 8000 - 15000 , 6 ,PLATINUM,3
15717328,Hsueh,Francia,2,F,1,37,36 - 50,3,132446.08,De 100000 - 200000,4,7255.93, De 3000 - 8000 , 5 ,PLATINUM,3
15677141,Turnbull,Espana,3,M,2,29,26 - 35,2,132450.24,De 100000 - 200000,4,3014.72, De 3000 - 8000 , 5 ,DIAMOND,1
15655213,Udinese,Alemania,1,F,1,51,51 - 65,4,132508.3,De 100000 - 200000,4,13442.06, De 8000 - 15000 , 6 ,DIAMOND,1
15737404,Kesteven,Francia,2,M,2,31,26 - 35,2,132512.26,De 100000 - 200000,4,15455.57, > 15000 , 7 ,SILVER,4
15665129,Kapustin,Alemania,1,M,2,33,26 - 35,2,132527.9,De 100000 - 200000,4,8952.48, De 8000 - 15000 , 6 ,SILVER,4
15570060,Palerma,Francia,2,F,1,43,36 - 50,3,132558.26,De 100000 - 200000,4,5587.24, De 3000 - 8000 , 5 ,SILVER,4
15661821,Johnstone,Alemania,1,F,1,49,36 - 50,3,132571.67,De 100000 - 200000,4,2640.53, De 2000 - 3000 , 4 ,DIAMOND,1
15619529,Ndukaku,Espana,3,M,2,27,26 - 35,2,132576.25,De 100000 - 200000,4,601.91, De 500 - 1000 , 2 ,SILVER,4
15596939,Calabresi,Alemania,1,M,2,36,36 - 50,3,132578.92,De 100000 - 200000,4,7026.75, De 3000 - 8000 , 5 ,DIAMOND,1
15731790,Boyle,Alemania,1,F,1,38,36 - 50,3,132591.36,De 100000 - 200000,4,615.65, De 500 - 1000 , 2 ,DIAMOND,1
15613463,Hackett,Alemania,1,F,1,50,36 - 50,3,132598.38,De 100000 - 200000,4,15334.83, > 15000 , 7 ,SILVER,4
15737452,Romeo,Alemania,1,M,2,58,51 - 65,4,132602.88,De 100000 - 200000,4,424.81, De 0 - 500 , 1 ,SILVER,4
15673367,Humffray,Alemania,1,M,2,33,26 - 35,2,132603.36,De 100000 - 200000,4,4647.98, De 3000 - 8000 , 5 ,SILVER,4
15750104,Chan,Alemania,1,M,2,43,36 - 50,3,132615.73,De 100000 - 200000,4,2749.93, De 2000 - 3000 , 4 ,SILVER,4
15795228,Stewart,Francia,2,M,2,37,36 - 50,3,132623.6,De 100000 - 200000,4,4914.50, De 3000 - 8000 , 5 ,GOLD,2
15788776,Landor,Alemania,1,M,2,49,36 - 50,3,132623.76,De 100000 - 200000,4,3024.41, De 3000 - 8000 , 5 ,PLATINUM,3
15790782,Baryshnikov,Espana,3,M,2,39,36 - 50,3,132628.98,De 100000 - 200000,4,3234.39, De 3000 - 8000 , 5 ,DIAMOND,1
15592877,Wright,Espana,3,M,2,42,36 - 50,3,132657.55,De 100000 - 200000,4,2947.27, De 2000 - 3000 , 4 ,GOLD,2
15593943,Chinagorom,Francia,2,F,1,43,36 - 50,3,132667.17,De 100000 - 200000,4,3489.75, De 3000 - 8000 , 5 ,PLATINUM,3
15644453,Loggia,Alemania,1,F,1,41,36 - 50,3,132670.53,De 100000 - 200000,4,13039.70, De 8000 - 15000 , 6 ,DIAMOND,1
15722701,Bruno,Alemania,1,M,2,18,18 - 25,1,132694.73,De 100000 - 200000,4,13974.13, De 8000 - 15000 , 6 ,SILVER,4
15567897,Chiazagomekpere,Alemania,1,M,2,23,18 - 25,1,132725.1,De 100000 - 200000,4,11992.78, De 8000 - 15000 , 6 ,PLATINUM,3
15788930,Silva,Espana,3,M,2,37,36 - 50,3,132730.17,De 100000 - 200000,4,16607.75, > 15000 , 7 ,PLATINUM,3
15642468,Clark,Francia,2,M,2,42,36 - 50,3,132739.26,De 100000 - 200000,4,14555.64, De 8000 - 15000 , 6 ,PLATINUM,3
15582116,Ma,Alemania,1,F,1,45,36 - 50,3,132746.2,De 100000 - 200000,4,2219.07, De 2000 - 3000 , 4 ,SILVER,4
15702377,Knorr,Espana,3,M,2,48,36 - 50,3,132759.8,De 100000 - 200000,4,6574.94, De 3000 - 8000 , 5 ,GOLD,2
15742126,Chiu,Alemania,1,M,2,38,36 - 50,3,132767.66,De 100000 - 200000,4,4926.31, De 3000 - 8000 , 5 ,DIAMOND,1
15568819,Chiganu,Alemania,1,F,1,42,36 - 50,3,132796.04,De 100000 - 200000,4,15985.11, > 15000 , 7 ,SILVER,4
15761102,T'ao,Espana,3,F,1,32,26 - 35,2,132835.56,De 100000 - 200000,4,11406.44, De 8000 - 15000 , 6 ,SILVER,4
15697249,Lettiere,Alemania,1,F,1,25,18 - 25,1,132837.7,De 100000 - 200000,4,10970.61, De 8000 - 15000 , 6 ,PLATINUM,3
15581551,Yobachukwu,Espana,3,M,2,41,36 - 50,3,132838.07,De 100000 - 200000,4,14612.27, De 8000 - 15000 , 6 ,DIAMOND,1
15574480,Ubanwa,Espana,3,M,2,31,26 - 35,2,132862.59,De 100000 - 200000,4,13171.21, De 8000 - 15000 , 6 ,GOLD,2
15649024,Trujillo,Francia,2,F,1,39,36 - 50,3,132865.56,De 100000 - 200000,4,4969.70, De 3000 - 8000 , 5 ,DIAMOND,1
15703614,Hutchinson,Espana,3,M,2,48,36 - 50,3,132876.23,De 100000 - 200000,4,6604.98, De 3000 - 8000 , 5 ,DIAMOND,1
15803886,Barber,Espana,3,M,2,31,26 - 35,2,132876.55,De 100000 - 200000,4,10905.18, De 8000 - 15000 , 6 ,PLATINUM,3
15671934,Veale,Alemania,1,M,2,39,36 - 50,3,132906.88,De 100000 - 200000,4,12448.70, De 8000 - 15000 , 6 ,SILVER,4
15694859,McLean,Alemania,1,F,1,28,26 - 35,2,132932.14,De 100000 - 200000,4,3885.87, De 3000 - 8000 , 5 ,DIAMOND,1
15591698,P'eng,Alemania,1,F,1,49,36 - 50,3,132934.89,De 100000 - 200000,4,14254.72, De 8000 - 15000 , 6 ,GOLD,2
15699486,Johnson,Espana,3,M,2,34,26 - 35,2,132944.53,De 100000 - 200000,4,2650.24, De 2000 - 3000 , 4 ,PLATINUM,3
15791045,Boni,Francia,2,F,1,38,36 - 50,3,132951.92,De 100000 - 200000,4,10373.86, De 8000 - 15000 , 6 ,DIAMOND,1
15695174,Chang,Francia,2,M,2,29,26 - 35,2,132954.64,De 100000 - 200000,4,12226.26, De 8000 - 15000 , 6 ,SILVER,4
15779862,Lyons,Alemania,1,F,1,31,26 - 35,2,133003.03,De 100000 - 200000,4,12194.94, De 8000 - 15000 , 6 ,SILVER,4
15726046,Johnston,Francia,2,F,1,27,26 - 35,2,133009.51,De 100000 - 200000,4,10567.43, De 8000 - 15000 , 6 ,PLATINUM,3
15786199,Hsing,Francia,2,M,2,33,26 - 35,2,133040.32,De 100000 - 200000,4,9191.65, De 8000 - 15000 , 6 ,DIAMOND,1
15642787,Ijendu,Francia,2,M,2,37,36 - 50,3,133043.66,De 100000 - 200000,4,9270.26, De 8000 - 15000 , 6 ,GOLD,2
15793331,Blair,Francia,2,M,2,32,26 - 35,2,133050.97,De 100000 - 200000,4,7448.83, De 3000 - 8000 , 5 ,SILVER,4
15809143,White,Alemania,1,M,2,32,26 - 35,2,133060.63,De 100000 - 200000,4,10430.66, De 8000 - 15000 , 6 ,DIAMOND,1
15629750,Artyomova,Francia,2,M,2,35,26 - 35,2,133087.76,De 100000 - 200000,4,5397.63, De 3000 - 8000 , 5 ,GOLD,2
15698786,Marcelo,Francia,2,F,1,39,36 - 50,3,133102.92,De 100000 - 200000,4,2253.87, De 2000 - 3000 , 4 ,SILVER,4
15604706,Blake,Alemania,1,M,2,38,36 - 50,3,133105.47,De 100000 - 200000,4,8811.08, De 8000 - 15000 , 6 ,SILVER,4
15714006,Gardener,Francia,2,F,1,35,26 - 35,2,133111.73,De 100000 - 200000,4,6663.16, De 3000 - 8000 , 5 ,PLATINUM,3
15652169,Buckley,Francia,2,M,2,35,26 - 35,2,133161.95,De 100000 - 200000,4,10187.91, De 8000 - 15000 , 6 ,GOLD,2
15638983,Jara,Francia,2,F,1,38,36 - 50,3,133189.4,De 100000 - 200000,4,10615.67, De 8000 - 15000 , 6 ,PLATINUM,3
15665766,T'ang,Alemania,1,M,2,39,36 - 50,3,133191.19,De 100000 - 200000,4,4440.79, De 3000 - 8000 , 5 ,DIAMOND,1
15779985,Lo,Alemania,1,F,1,37,36 - 50,3,133199.71,De 100000 - 200000,4,2280.56, De 2000 - 3000 , 4 ,PLATINUM,3
15738588,Nebechi,Alemania,1,F,1,37,36 - 50,3,133200.09,De 100000 - 200000,4,5952.82, De 3000 - 8000 , 5 ,DIAMOND,1
15668248,Quinn,Alemania,1,F,1,62,51 - 65,4,133201.17,De 100000 - 200000,4,14042.31, De 8000 - 15000 , 6 ,DIAMOND,1
15578835,Brookes,Espana,3,F,1,50,36 - 50,3,133204.91,De 100000 - 200000,4,689.17, De 500 - 1000 , 2 ,PLATINUM,3
15602497,Honore,Espana,3,M,2,39,36 - 50,3,133214.13,De 100000 - 200000,4,1730.82, De 1000 - 2000 , 3 ,PLATINUM,3
15747458,Folliero,Espana,3,F,1,43,36 - 50,3,133214.88,De 100000 - 200000,4,7994.74, De 3000 - 8000 , 5 ,DIAMOND,1
15608804,Allan,Alemania,1,M,2,49,36 - 50,3,133231.48,De 100000 - 200000,4,5657.11, De 3000 - 8000 , 5 ,PLATINUM,3
15785559,De Luca,Francia,2,M,2,43,36 - 50,3,133237.21,De 100000 - 200000,4,9252.73, De 8000 - 15000 , 6 ,GOLD,2
15725882,Feng,Alemania,1,F,1,40,36 - 50,3,133245.52,De 100000 - 200000,4,4541.32, De 3000 - 8000 , 5 ,SILVER,4
15811236,Burns,Espana,3,M,2,39,36 - 50,3,133261.13,De 100000 - 200000,4,6505.49, De 3000 - 8000 , 5 ,GOLD,2
15663249,Howells,Espana,3,F,1,37,36 - 50,3,133292.45,De 100000 - 200000,4,9264.59, De 8000 - 15000 , 6 ,PLATINUM,3
15734649,Martel,Espana,3,F,1,55,51 - 65,4,133295.98,De 100000 - 200000,4,1902.73, De 1000 - 2000 , 3 ,DIAMOND,1
15799515,Wei,Francia,2,F,1,48,36 - 50,3,133297.24,De 100000 - 200000,4,6480.36, De 3000 - 8000 , 5 ,GOLD,2
15691396,Ko,Alemania,1,M,2,31,26 - 35,2,133299.67,De 100000 - 200000,4,6079.18, De 3000 - 8000 , 5 ,SILVER,4
15769915,Charlton,Espana,3,F,1,20,18 - 25,1,133313.34,De 100000 - 200000,4,330.47, De 0 - 500 , 1 ,DIAMOND,1
15769948,Palerma,Alemania,1,M,2,35,26 - 35,2,133377.8,De 100000 - 200000,4,5337.52, De 3000 - 8000 , 5 ,DIAMOND,1
15791216,Mann,Alemania,1,M,2,43,36 - 50,3,133379.41,De 100000 - 200000,4,14781.56, De 8000 - 15000 , 6 ,DIAMOND,1
15655410,Hinton,Alemania,1,M,2,49,36 - 50,3,133384.66,De 100000 - 200000,4,8533.10, De 8000 - 15000 , 6 ,PLATINUM,3
15775238,Achebe,Alemania,1,F,1,41,36 - 50,3,133432.59,De 100000 - 200000,4,12608.62, De 8000 - 15000 , 6 ,SILVER,4
15726186,Genovese,Espana,3,M,2,29,26 - 35,2,133434.57,De 100000 - 200000,4,8165.29, De 8000 - 15000 , 6 ,PLATINUM,3
15620111,Fan,Francia,2,M,2,54,51 - 65,4,133436.52,De 100000 - 200000,4,4732.32, De 3000 - 8000 , 5 ,DIAMOND,1
15761149,Teng,Francia,2,F,1,44,36 - 50,3,133444.97,De 100000 - 200000,4,475.68, De 0 - 500 , 1 ,PLATINUM,3
15730339,Bell,Espana,3,M,2,30,26 - 35,2,133446.34,De 100000 - 200000,4,262.91, De 0 - 500 , 1 ,GOLD,2
15610156,Ma,Francia,2,M,2,40,36 - 50,3,133463.1,De 100000 - 200000,4,7763.78, De 3000 - 8000 , 5 ,PLATINUM,3
15607827,Nebechukwu,Alemania,1,M,2,34,26 - 35,2,133467.77,De 100000 - 200000,4,3581.39, De 3000 - 8000 , 5 ,DIAMOND,1
15673599,Williamson,Espana,3,M,2,32,26 - 35,2,133476.09,De 100000 - 200000,4,12903.62, De 8000 - 15000 , 6 ,SILVER,4
15704771,Ugochukwu,Francia,2,F,1,35,26 - 35,2,133489.12,De 100000 - 200000,4,6508.44, De 3000 - 8000 , 5 ,DIAMOND,1
15582276,Greco,Francia,2,M,2,34,26 - 35,2,133501.36,De 100000 - 200000,4,12970.25, De 8000 - 15000 , 6 ,GOLD,2
15650889,Golubev,Alemania,1,F,1,30,26 - 35,2,133537.1,De 100000 - 200000,4,12966.15, De 8000 - 15000 , 6 ,PLATINUM,3
15621893,Bellucci,Francia,2,M,2,18,18 - 25,1,133550.67,De 100000 - 200000,4,3911.78, De 3000 - 8000 , 5 ,PLATINUM,3
15593601,Isayev,Francia,2,M,2,34,26 - 35,2,133598.4,De 100000 - 200000,4,1092.27, De 1000 - 2000 , 3 ,DIAMOND,1
15570943,Artemyeva,Alemania,1,F,1,35,26 - 35,2,133607.75,De 100000 - 200000,4,10048.86, De 8000 - 15000 , 6 ,DIAMOND,1
15795290,Nikitina,Francia,2,F,1,42,36 - 50,3,133616.39,De 100000 - 200000,4,2384.65, De 2000 - 3000 , 4 ,PLATINUM,3
15597536,Nkemjika,Espana,3,M,2,45,36 - 50,3,133618.01,De 100000 - 200000,4,11270.41, De 8000 - 15000 , 6 ,SILVER,4
15795429,Henderson,Francia,2,M,2,24,18 - 25,1,133628.09,De 100000 - 200000,4,8214.17, De 8000 - 15000 , 6 ,GOLD,2
15584363,Longstaff,Francia,2,M,2,30,26 - 35,2,133634.02,De 100000 - 200000,4,13504.49, De 8000 - 15000 , 6 ,PLATINUM,3
15567367,Tao,Alemania,1,F,1,42,36 - 50,3,133636.16,De 100000 - 200000,4,8609.65, De 8000 - 15000 , 6 ,SILVER,4
15752342,Bradley,Alemania,1,F,1,54,51 - 65,4,133656.91,De 100000 - 200000,4,12089.28, De 8000 - 15000 , 6 ,PLATINUM,3
15786617,Arcuri,Alemania,1,M,2,34,26 - 35,2,133658.24,De 100000 - 200000,4,5850.82, De 3000 - 8000 , 5 ,SILVER,4
